,Product_Name,Link,Product_Image,Price,Details
89,SHAWL COLLAR BLAZER WITH BELT,https://www.zara.com/in/en/shawl-collar-blazer-with-belt-p02310187.html,[],"₹ 8,590.00","Shawl collar blazer with long sleeves. Featuring front pockets, welt chest pockets, a tie belt in the same fabric, lining and hidden button fastening at the front."
91,BLAZER WITH PRINTED CUFFS,https://www.zara.com/in/en/blazer-with-printed-cuffs-p08193272.html,[],"₹ 4,990.00","Open blazer featuring a lapel collar, turn-up long sleeves with printed cuffs and padded shoulders. Front flap pockets."
92,LONG FITTED BLAZER,https://www.zara.com/in/en/long-fitted-blazer-p08013850.html,[],"₹ 7,590.00",Long sleeve blazer with a lapel collar and shoulder pads. Featuring front flap pockets and double-breasted button fastening at the front.
93,TAILORED LINEN BLEND WAISTCOAT,https://www.zara.com/in/en/tailored-linen-blend-waistcoat-p08214376.html,[],"₹ 2,990.00","V-neck waistcoat made of a linen blend. Featuring false front welt pockets, tab at the back and front button fastening."
94,RELAXED FIT LINEN BLAZER - LIMITED EDITION,https://www.zara.com/in/en/relaxed-fit-linen-blazer---limited-edition-p04043268.html,[],"₹ 7,590.00",Relaxed fit blazer made of 100% linen. Lapel collar and long sleeves with a buttoned opening. Front patch pockets. Double-breasted front fastening with matching buttons.
98,FLOWING ANIMAL PRINT BLAZER,https://www.zara.com/in/en/flowing-animal-print-blazer-p05247331.html,[],"₹ 5,990.00",Flowing blazer with a lapel collar and long sleeves with shoulder pads. Front flap pockets. Contrast lining. Double-breasted front with buttons.
106,LINEN BLEND CREASED-EFFECT BLAZER,https://www.zara.com/in/en/linen-blend-creased-effect-blazer-p08009743.html,[],"₹ 8,590.00",Blazer with a lapel collar and long sleeves. Front patch pockets. Front double-breasted button fastening.
108,CROPPED BLAZER,https://www.zara.com/in/en/cropped-blazer-p01255837.html,[],"₹ 4,990.00",Cropped blazer featuring a high neck and long sleeves with padded shoulders. Front welt pocket. Double-breasted fastening on the front with hidden buttons.
115,SHORT TEXTURED WEAVE BLAZER,https://www.zara.com/in/en/short-textured-weave-blazer-p07995137.html,[],"₹ 5,990.00",Blazer with a high neck and long sleeves. Front flap pockets. Contrast trim details. Golden button fastenings on the front.
116,TUXEDO COLLAR BLAZER WITH BELT,https://www.zara.com/in/en/tuxedo-collar-blazer-with-belt-p02225483.html,[],"₹ 8,590.00","Blazer with a tuxedo collar and long sleeves with slits at the cuffs. Front welt pockets, a tie belt in the same fabric, matching lining and hidden button fastening at the front."
117,STRAIGHT BLAZER,https://www.zara.com/in/en/straight-blazer-p08073327.html,[],"₹ 4,990.00",Blazer featuring a lapel collar and long sleeves with padded shoulders. Front flap pockets. Single button fastening at the front.
