,Product_Name,Link,Product_Image,Price,Details
71,LEATHER WEDGE SANDALS,https://www.zara.com/in/en/leather-wedge-sandals-p11333210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1333/210/800/2/w/448/1333210800_1_1_1.jpg?ts=1685016042400': 'Image 0 of LEATHER WEDGE SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1333/210/800/2/w/448/1333210800_2_1_1.jpg?ts=1685016042393': 'Image 1 of LEATHER WEDGE SANDALS from Zara'}]","₹ 5,990.00",Leather sandals. High geometric wedge heel. Round toe. Buckled ankle strap fastening. Heel height of 10 cm. / 3.9″
72,SLINGBACK SHOES WITH BOW,https://www.zara.com/in/en/slingback-shoes-with-bow-p12203210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2203/210/202/2/w/448/2203210202_1_1_1.jpg?ts=1690536142950': 'Image 0 of SLINGBACK SHOES WITH BOW from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2203/210/202/2/w/448/2203210202_2_1_1.jpg?ts=1690536143039': 'Image 1 of SLINGBACK SHOES WITH BOW from Zara'}]","₹ 3,290.00","High-heel slingback shoes in a combination of colours. Bow detail on the front. Pointed toe. Strap at the back.Heel height of 5 cm. / 1.9″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
74,HEELED SLINGBACK SHOES WITH BOW,https://www.zara.com/in/en/heeled-slingback-shoes-with-bow-p12231010.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2231/010/040/2/w/448/2231010040_1_1_1.jpg?ts=1690527287909': 'Image 0 of HEELED SLINGBACK SHOES WITH BOW from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2231/010/040/2/w/448/2231010040_2_1_1.jpg?ts=1690527288123': 'Image 1 of HEELED SLINGBACK SHOES WITH BOW from Zara'}]","₹ 2,990.00",High-heel slingback shoes. Bow detail on the front. Elastic strap at the back. Pointed toe.Heel height: 6 cm. / 2.3″
75,HEELED VINYL SANDALS WITH BOW,https://www.zara.com/in/en/heeled-vinyl-sandals-with-bow-p12349210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2349/210/111/2/w/448/2349210111_1_1_1.jpg?ts=1691139836478': 'Image 0 of HEELED VINYL SANDALS WITH BOW from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2349/210/111/2/w/448/2349210111_6_1_1.jpg?ts=1691588414482': 'Image 1 of HEELED VINYL SANDALS WITH BOW from Zara'}]","₹ 4,990.00","High-heel vinyl sandals. Embellished bow with rhinestones on the front. Back strap.Heel height of 9 cm. / 3.5″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
76,HIGH-HEEL SLINGBACK SHOES WITH FAUX PEARLS,https://www.zara.com/in/en/high-heel-slingback-shoes-with-faux-pearls-p12815110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2815/110/098/2/w/448/2815110098_2_1_1.jpg?ts=1691139836955': 'Image 0 of HIGH-HEEL SLINGBACK SHOES WITH FAUX PEARLS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2815/110/098/2/w/448/2815110098_2_2_1.jpg?ts=1691139836961': 'Image 1 of HIGH-HEEL SLINGBACK SHOES WITH FAUX PEARLS from Zara'}]","₹ 5,590.00","High-heel slingback shoes with faux pearls on the front. Pointed toe. Back strap with elastic piece. Heel height of 7 cm. / 2.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
79,FAUX PATENT HIGH-HEEL SANDALS,https://www.zara.com/in/en/faux-patent-high-heel-sandals-p12340110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2340/110/800/2/w/448/2340110800_1_1_1.jpg?ts=1690536143003': 'Image 0 of FAUX PATENT HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2340/110/800/2/w/448/2340110800_6_1_1.jpg?ts=1690817708299': 'Image 1 of FAUX PATENT HIGH-HEEL SANDALS from Zara'}]","₹ 3,990.00","High-heel sandals with a faux patent finish. Square vamp and toe. Buckled ankle strap fastening. Heel height of 9 cm. / 3.5″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
80,RHINESTONE DENIM COWBOY BOOTS,https://www.zara.com/in/en/rhinestone-denim-cowboy-boots-p13050210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3050/210/800/2/w/448/3050210800_1_1_1.jpg?ts=1689753538353': 'Image 0 of RHINESTONE DENIM COWBOY BOOTS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3050/210/800/2/w/448/3050210800_2_1_1.jpg?ts=1689753539208': 'Image 1 of RHINESTONE DENIM COWBOY BOOTS from Zara'}]","₹ 8,990.00","Denim cowboy boots. Rhinestones on the upper and frayed seam details. Pointed toe. Side pull tabs. Heel height of 7.5 cm. / 2.9″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
82,DENIM COWBOY BOOTS,https://www.zara.com/in/en/denim-cowboy-boots-p13051210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3051/210/400/2/w/448/3051210400_1_1_1.jpg?ts=1689692177960': 'Image 0 of DENIM COWBOY BOOTS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3051/210/400/2/w/448/3051210400_2_1_1.jpg?ts=1689692555690': 'Image 1 of DENIM COWBOY BOOTS from Zara'}]","₹ 7,990.00","Denim cowboy boots. Frayed seam details. Pointed toe. Side pull tabs. Heel height of 7.5 cm. / 2.9″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
83,FLAT SANDALS WITH SHINY STRAPS,https://www.zara.com/in/en/flat-sandals-with-shiny-straps-p12649210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2649/210/111/2/w/448/2649210111_1_1_1.jpg?ts=1688732310871': 'Image 0 of FLAT SANDALS WITH SHINY STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2649/210/111/2/w/448/2649210111_2_1_1.jpg?ts=1688732312304': 'Image 1 of FLAT SANDALS WITH SHINY STRAPS from Zara'}]","₹ 3,290.00",Flat sandals with thin straps and rhinestone details. Round toe. Buckled ankle strap fastening. Sole height: 1 cm. / 0.3″
85,SLINGBACK HEELED SHOES WITH SQUARE TOE,https://www.zara.com/in/en/slingback-heeled-shoes-with-square-toe-p11223210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1223/210/002/2/w/448/1223210002_1_1_1.jpg?ts=1692354605087': 'Image 0 of SLINGBACK HEELED SHOES WITH SQUARE TOE from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1223/210/002/2/w/448/1223210002_2_1_1.jpg?ts=1692354605301': 'Image 1 of SLINGBACK HEELED SHOES WITH SQUARE TOE from Zara'}]","₹ 3,990.00","High-heel slingback shoes. Buckle detail on the front. Buckle fastening on the back strap. Square toe.Heel height: 8.5 cm. / 3.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
87,FLAT SPLIT SUEDE SLIDER SANDALS WITH STUDS,https://www.zara.com/in/en/flat-split-suede-slider-sandals-with-studs-p12637110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2637/110/107/2/w/494/2637110107_1_1_1.jpg?ts=1684767669618': 'Image 0 of FLAT SPLIT SUEDE SLIDER SANDALS WITH STUDS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2637/110/107/2/w/448/2637110107_2_1_1.jpg?ts=1684767668442': 'Image 1 of FLAT SPLIT SUEDE SLIDER SANDALS WITH STUDS from Zara'}]","₹ 4,990.00",Split suede flat slider sandals. Thin straps with stud details. Buckle fastening on one side and at the ankle strap. Round toe. Sole height: 1 cm. / 0.3″
88,FLAT CRISS-CROSS LEATHER SLIDER SANDALS,https://www.zara.com/in/en/flat-criss-cross-leather-slider-sandals-p12600710.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2600/710/105/17/w/448/2600710105_1_1_1.jpg?ts=1687362006171': 'Image 0 of FLAT CRISS-CROSS LEATHER SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2600/710/105/17/w/448/2600710105_2_1_1.jpg?ts=1687361999973': 'Image 1 of FLAT CRISS-CROSS LEATHER SLIDER SANDALS from Zara'}]","₹ 2,490.00",Flat leather slider sandals with criss-cross straps on the front.Sole height: 1 cm. / 0.3″
92,FLAT DENIM SLIDER SANDALS,https://www.zara.com/in/en/flat-denim-slider-sandals-p12629110.html,"[{'https://static.zara.net/photos///2023/V/1/1/p/2629/110/400/2/2629110400_16_1_1/w/448/poster.jpg?ts=1678264444638': 'Image 0 of FLAT DENIM SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2629/110/400/2/w/448/2629110400_6_1_1.jpg?ts=1677238678588': 'Image 1 of FLAT DENIM SLIDER SANDALS from Zara'}]","₹ 2,890.00",Flat denim slider sandals. Criss-cross straps on the front. Round toe.Sole height: 1 cm. / 0.3″
94,ANIMAL PRINT HEELED SLINGBACKS,https://www.zara.com/in/en/animal-print-heeled-slingbacks-p12212210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2212/210/800/2/w/448/2212210800_1_1_1.jpg?ts=1692187515342': 'Image 0 of ANIMAL PRINT HEELED SLINGBACKS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2212/210/800/2/w/448/2212210800_2_1_1.jpg?ts=1692187515308': 'Image 1 of ANIMAL PRINT HEELED SLINGBACKS from Zara'}]","₹ 3,290.00","High-heel slingback shoes with an animal print. Buckled ankle strap fastening. Pointed toe.Heel height of 8 cm. / 3.1″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
96,SATIN HIGH-HEEL SLINGBACK SHOES,https://www.zara.com/in/en/satin-high-heel-slingback-shoes-p12211210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2211/210/400/2/w/448/2211210400_6_1_1.jpg?ts=1692284971308': 'Image 0 of SATIN HIGH-HEEL SLINGBACK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2211/210/400/2/w/448/2211210400_6_2_1.jpg?ts=1692284971462': 'Image 1 of SATIN HIGH-HEEL SLINGBACK SHOES from Zara'}]","₹ 3,290.00","High-heel satin slingback shoes. Buckled ankle strap fastening. Pointed toe.Heel height of 8 cm. / 3.1″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
97,PLATFORM SNEAKERS,https://www.zara.com/in/en/platform-sneakers-p15457210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/5457/210/202/2/w/448/5457210202_1_1_1.jpg?ts=1690536143386': 'Image 0 of PLATFORM SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5457/210/202/2/w/448/5457210202_2_1_1.jpg?ts=1690536143286': 'Image 1 of PLATFORM SNEAKERS from Zara'}]","₹ 2,290.00","Trainers. Platform sole. Contrast piece on the back. Lace-up fastening. Sole height: 4 cm. / 1.5″ STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more"
98,PLATFORM TRAINERS,https://www.zara.com/in/en/platform-trainers-p15435210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/5435/210/001/2/w/448/5435210001_6_1_1.jpg?ts=1689263938362': 'Image 0 of PLATFORM TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5435/210/001/2/w/448/5435210001_6_2_1.jpg?ts=1689263938343': 'Image 1 of PLATFORM TRAINERS from Zara'}]","₹ 3,290.00","Platform sole trainers. Back pull tab. Lace-up fastening. Sole height: 6 cm. / 2.3″ STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more"
100,HIGH-HEEL CAGE SANDALS,https://www.zara.com/in/en/high-heel-cage-sandals-p11382210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1382/210/808/2/w/448/1382210808_1_1_1.jpg?ts=1690189294573': 'Image 0 of HIGH-HEEL CAGE SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1382/210/808/2/w/448/1382210808_2_1_1.jpg?ts=1690189295172': 'Image 1 of HIGH-HEEL CAGE SANDALS from Zara'}]","₹ 3,990.00","Mid-heel cage sandals with thin straps. Buckled ankle strap fastening. Pointed toe. Heel height of 6.2 cm. / 2.4″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
102,POINTED TOE HIGH-HEEL SANDALS,https://www.zara.com/in/en/pointed-toe-high-heel-sandals-p13380210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3379/210/001/2/w/448/3379210001_1_1_1.jpg?ts=1689686540829': 'Image 0 of POINTED TOE HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3379/210/001/2/w/448/3379210001_2_1_1.jpg?ts=1689686540475': 'Image 1 of POINTED TOE HIGH-HEEL SANDALS from Zara'}]","₹ 2,890.00","High-heel sandals with wide strap on the front. Pointed toe.Heel height of 6.3 cm. / 2.4″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
104,PLATFORM SNEAKERS,https://www.zara.com/in/en/platform-sneakers-p15400110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/5400/110/001/2/5400110001_16_1_1/w/448/poster.jpg?ts=1686751009796': 'Image 0 of PLATFORM SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/5400/110/001/2/w/448/5400110001_6_1_1.jpg?ts=1681298086453': 'Image 1 of PLATFORM SNEAKERS from Zara'}]","₹ 3,290.00","Lace-up trainers. Combination of pieces on the upper. Pull tab at the back. Platform soles.Sole height: 6 cm. / 2.3″STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more"
105,COMBINED RUNNING TRAINERS,https://www.zara.com/in/en/combined-running-trainers-p15006210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/5006/210/002/22/w/448/5006210002_1_1_1.jpg?ts=1683272973928': 'Image 0 of COMBINED RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5006/210/002/22/w/448/5006210002_2_1_1.jpg?ts=1683272909543': 'Image 1 of COMBINED RUNNING TRAINERS from Zara'}]","₹ 4,990.00","Running trainers in a combination of materials. Leather details. Chunky sole. Lace-up fastening.Sole height: 5 cm. / 1.9″STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more"
106,CONTRAST LACE UP ESPADRILLES,https://www.zara.com/in/en/contrast-lace-up-espadrilles-p12511110.html,"[{'https://static.zara.net/photos///2023/V/1/1/p/2511/110/202/2/w/448/2511110202_6_1_1.jpg?ts=1681985668774': 'Image 0 of CONTRAST LACE UP ESPADRILLES from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2511/110/202/2/w/448/2511110202_6_2_1.jpg?ts=1681985668488': 'Image 1 of CONTRAST LACE UP ESPADRILLES from Zara'}]","₹ 3,290.00",Flat slingback fabric espadrilles. Round toe. Fabric straps for tying at the ankle.Sole height: 3 cm. / 1.1″
107,FLAT LEATHER SLIDER SANDALS,https://www.zara.com/in/en/flat-leather-slider-sandals-p12638110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2638/110/800/2/w/448/2638110800_1_1_1.jpg?ts=1685615022221': 'Image 0 of FLAT LEATHER SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2638/110/800/2/w/448/2638110800_2_1_1.jpg?ts=1685615022473': 'Image 1 of FLAT LEATHER SLIDER SANDALS from Zara'}]","₹ 3,290.00",Flat leather slider sandals with thin straps. Buckled ankle strap fastening. Sole height: 2 cm. / 0.7″
108,STRAPPY HIGH-HEEL LEATHER SANDALS,https://www.zara.com/in/en/strappy-high-heel-leather-sandals-p12346110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2346/110/800/2/w/448/2346110800_1_1_1.jpg?ts=1683819711232': 'Image 0 of STRAPPY HIGH-HEEL LEATHER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2346/110/800/2/w/448/2346110800_2_1_1.jpg?ts=1683819710802': 'Image 1 of STRAPPY HIGH-HEEL LEATHER SANDALS from Zara'}]","₹ 4,990.00","High-heel leather sandals. Thin straps on the front. Square toe. Buckled ankle strap fastening.Heel height of 6.5 cm. / 2.5″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
109,FLAT RUBBERISED SANDALS,https://www.zara.com/in/en/flat-rubberised-sandals-p12605210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2606/210/800/2/w/448/2606210800_1_1_1.jpg?ts=1686914970484': 'Image 0 of FLAT RUBBERISED SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2606/210/800/2/w/448/2606210800_2_1_1.jpg?ts=1686914970244': 'Image 1 of FLAT RUBBERISED SANDALS from Zara'}]","₹ 2,590.00",Rubberised flat slider sandals with toe divider. Round toe. Sole height: 1 cm. / 0.3″
111,SATIN SANDALS WITH CRISS-CROSS STRAPS,https://www.zara.com/in/en/satin-sandals-with-criss-cross-straps-p12304210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2304/210/078/2/w/448/2304210078_1_1_1.jpg?ts=1689686540481': 'Image 0 of SATIN SANDALS WITH CRISS-CROSS STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2304/210/078/2/w/448/2304210078_2_1_1.jpg?ts=1689940666376': 'Image 1 of SATIN SANDALS WITH CRISS-CROSS STRAPS from Zara'}]","₹ 3,290.00","Heeled sandals with a satin effect. Criss-cross straps on the front. Square toe.Heel height: 9 cm. / 3.5″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
112,DENIM HIGH-HEEL SANDALS WITH RHINESTONES,https://www.zara.com/in/en/denim-high-heel-sandals-with-rhinestones-p12348210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2348/210/400/2/w/448/2348210400_6_1_1.jpg?ts=1685434252328': 'Image 0 of DENIM HIGH-HEEL SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2348/210/400/2/w/448/2348210400_6_2_1.jpg?ts=1685434253193': 'Image 1 of DENIM HIGH-HEEL SANDALS WITH RHINESTONES from Zara'}]","₹ 3,290.00",Denim high-heel sandals. Thin straps on the front with rhinestone details. Square toe. Heel height of 9 cm. / 3.5″
113,HIGH-HEEL SANDALS WITH FLORAL DETAILS,https://www.zara.com/in/en/high-heel-sandals-with-floral-details-p13352110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3352/110/800/2/w/448/3352110800_1_1_1.jpg?ts=1685093207998': 'Image 0 of HIGH-HEEL SANDALS WITH FLORAL DETAILS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3352/110/800/2/w/448/3352110800_2_1_1.jpg?ts=1685093206552': 'Image 1 of HIGH-HEEL SANDALS WITH FLORAL DETAILS from Zara'}]","₹ 4,990.00","Fabric high-heel sandals. Embellished floral front. Thin straps at the ankle. Round toe.Heel height: 9.5 cm. / 3.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
114,VINYL EMBELLISHED SANDALS,https://www.zara.com/in/en/vinyl-embellished-sandals-p13825210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3825/210/087/2/w/448/3825210087_15_1_1.jpg?ts=1686306346164': 'Image 0 of VINYL EMBELLISHED SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3825/210/087/2/w/448/3825210087_6_1_1.jpg?ts=1686306345561': 'Image 1 of VINYL EMBELLISHED SANDALS from Zara'}]","₹ 4,990.00","Vinyl high-heel sandals. Wide strap across the front with embellished detail.Heel height of 8.3 cm. / 3.2″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
115,HEELED VINYL MULES WITH DECORATIVE DETAIL,https://www.zara.com/in/en/heeled-vinyl-mules-with-decorative-detail-p13823110.html,"[{'https://static.zara.net/photos///2023/V/1/1/p/3823/110/087/2/w/448/3823110087_6_1_1.jpg?ts=1675786050103': 'Image 0 of HEELED VINYL MULES WITH DECORATIVE DETAIL from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/3823/110/087/2/w/448/3823110087_6_2_1.jpg?ts=1675786050328': 'Image 1 of HEELED VINYL MULES WITH DECORATIVE DETAIL from Zara'}]","₹ 4,990.00","Vinyl high-heel mules with embellished rhinestone details. Pointed toe. Heel height: 7 cm. / 2.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
116,METALLIC BLOCK HEEL SANDALS,https://www.zara.com/in/en/metallic-block-heel-sandals-p13344110.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7492/915/916/2/w/448/7492915916_1_1_1.jpg?ts=1685084770582': 'Image 0 of METALLIC BLOCK HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3344/110/249/12/w/448/3344110249_2_1_1.jpg?ts=1685095734480': 'Image 1 of METALLIC BLOCK HEEL SANDALS from Zara'}]","₹ 3,990.00","Metallic-effect sandals with thin straps. Flared high block heel with platform. Square toe. Buckled ankle strap fastening. Heel height of 11 cm. / 4.3″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
117,STUDDED LEATHER HIGH-HEEL SANDALS,https://www.zara.com/in/en/studded-leather-high-heel-sandals-p11339110.html,"[{'https://static.zara.net/photos///2023/V/1/1/p/1339/110/098/2/w/448/1339110098_1_1_1.jpg?ts=1677666123238': 'Image 0 of STUDDED LEATHER HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/1339/110/098/3/w/448/1339110098_15_1_1.jpg?ts=1684917047564': 'Image 1 of STUDDED LEATHER HIGH-HEEL SANDALS from Zara'}]","₹ 5,990.00","Leather high-heel sandals with thin studded straps. Pointed toe. Buckled ankle strap fastening. Heel height: 10 cm. / 3.9″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
118,STUDDED LEATHER HIGH-HEEL SANDALS,https://www.zara.com/in/en/studded-leather-high-heel-sandals-p11366210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1366/210/800/2/w/448/1366210800_1_1_1.jpg?ts=1684919832104': 'Image 0 of STUDDED LEATHER HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1366/210/800/22/w/448/1366210800_2_1_1.jpg?ts=1684925722435': 'Image 1 of STUDDED LEATHER HIGH-HEEL SANDALS from Zara'}]","₹ 5,990.00","Leather high-heel sandals with thin studded straps. Pointed toe. Buckled ankle strap fastening.Heel height: 10 cm. / 3.9″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
119,METALLIC HEELED PLATFORM SANDALS,https://www.zara.com/in/en/metallic-heeled-platform-sandals-p11326210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1326/210/091/2/w/448/1326210091_1_1_1.jpg?ts=1684919833857': 'Image 0 of METALLIC HEELED PLATFORM SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1326/210/091/2/w/448/1326210091_2_1_1.jpg?ts=1684919833961': 'Image 1 of METALLIC HEELED PLATFORM SANDALS from Zara'}]","₹ 5,990.00","High-heel platform sandals. Wide strap on the front. Round toe. Buckled ankle strap fastening. Heel height of 14 cm. / 5.5″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
120,HEELED MULES WITH FEATHERS,https://www.zara.com/in/en/heeled-mules-with-feathers-p11303110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1303/110/131/2/w/448/1303110131_1_1_1.jpg?ts=1691140308743': 'Image 0 of HEELED MULES WITH FEATHERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1303/110/131/2/w/448/1303110131_2_1_1.jpg?ts=1691140308072': 'Image 1 of HEELED MULES WITH FEATHERS from Zara'}]","₹ 5,990.00","Heeled mules with feather details on the front. Round toe. Heel height of 7 cm. / 2.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
122,METALLIC BLOCK HEEL ANKLE BOOTS,https://www.zara.com/in/en/metallic-block-heel-ankle-boots-p12150010.html,"[{'https://static.zara.net/photos///2023/V/1/1/p/2150/011/040/2/w/448/2150011040_6_1_1.jpg?ts=1678793652320': 'Image 0 of METALLIC BLOCK HEEL ANKLE BOOTS from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2150/011/040/2/w/448/2150011040_6_2_1.jpg?ts=1678793653144': 'Image 1 of METALLIC BLOCK HEEL ANKLE BOOTS from Zara'}]","₹ 3,290.00",High-heel ankle boots. Metallic detail on the inside of the heel. Fitted leg with elastic panels on the sides. Rounded toe.Heel height of 5 cm. / 1.9″
124,FABRIC MULE TRAINERS,https://www.zara.com/in/en/fabric-mule-trainers-p15407210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/5407/210/002/2/w/448/5407210002_1_1_1.jpg?ts=1684919834240': 'Image 0 of FABRIC MULE TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5407/210/002/2/w/448/5407210002_2_1_1.jpg?ts=1684919833217': 'Image 1 of FABRIC MULE TRAINERS from Zara'}]","₹ 2,890.00","Fabric mule trainers. Rubberised toecap. Lace-up fastening.Sole height: 2.5 cm. / 0.9″STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more"
126,FAUX PATENT WEDGE SANDALS,https://www.zara.com/in/en/faux-patent-wedge-sandals-p11384210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1384/210/800/2/w/448/1384210800_1_1_1.jpg?ts=1690968918973': 'Image 0 of FAUX PATENT WEDGE SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1384/210/800/2/w/448/1384210800_2_1_1.jpg?ts=1690968920523': 'Image 1 of FAUX PATENT WEDGE SANDALS from Zara'}]","₹ 4,990.00","Faux patent sandals. High wedge heel. Strap on the front. Square toe. Buckled ankle strap fastening.Heel height of 11 cm. / 4.3″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
128,BLOCK HEEL SANDALS WITH RHINESTONES,https://www.zara.com/in/en/block-heel-sandals-with-rhinestones-p11306210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1306/210/808/2/w/448/1306210808_1_1_1.jpg?ts=1689157163266': 'Image 0 of BLOCK HEEL SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1306/210/808/2/w/448/1306210808_2_1_1.jpg?ts=1689157162623': 'Image 1 of BLOCK HEEL SANDALS WITH RHINESTONES from Zara'}]","₹ 5,990.00","Fabric sandals with rhinestones. Square block heel. Buckled ankle strap fastening. Heel height of 9.5 cm. / 3.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
129,HEELED VINYL SANDALS WITH RHINESTONES,https://www.zara.com/in/en/heeled-vinyl-sandals-with-rhinestones-p11815210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1815/210/102/2/w/448/1815210102_1_1_1.jpg?ts=1689157160905': 'Image 0 of HEELED VINYL SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1815/210/102/2/w/448/1815210102_2_1_1.jpg?ts=1689157162225': 'Image 1 of HEELED VINYL SANDALS WITH RHINESTONES from Zara'}]","₹ 4,990.00","Vinyl high-heel sandals with rhinestones. Strap around the back. Square toe. Heel height: 8 cm. / 3.1″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
