,product_name,link, product_images,price,details
131,TECHNICAL BERMUDA SHORTS,https://www.zara.com/in/en/technical-bermuda-shorts-p05520360.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5520/360/629/2/w/448/5520360629_2_1_1.jpg?ts=1689756834756': 'Image 0 of TECHNICAL BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5520/360/629/2/w/448/5520360629_1_1_1.jpg?ts=1689756833970': 'Image 1 of TECHNICAL BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Relaxed fit Bermuda shorts made of lightweight fabric. Adjustable elastic waistband. Side pockets and rear patch pocket detail with flap.
133,TEXTURED BERMUDA SHORTS WITH LABEL,https://www.zara.com/in/en/textured-bermuda-shorts-with-label-p00761443.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/543/403/2/w/448/4087543403_1_1_1.jpg?ts=1689156203921': 'Image 0 of TEXTURED BERMUDA SHORTS WITH LABEL from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/543/403/2/w/448/4087543403_2_1_1.jpg?ts=1689156203180': 'Image 1 of TEXTURED BERMUDA SHORTS WITH LABEL from Zara'}]","₹ 2,590.00",Bermuda shorts with an elasticated waistband with adjustable drawstrings. Front pockets and rear patch pocket detail. Contrast label appliqué on the hem.
139,BASIC TRAINING SHORTS,https://www.zara.com/in/en/basic-training-shorts-p01943300.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1943/300/712/613/w/448/1943300712_1_1_1.jpg?ts=1692610027401': 'Image 0 of BASIC TRAINING SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1943/300/712/613/w/448/1943300712_2_1_1.jpg?ts=1692610027322': 'Image 1 of BASIC TRAINING SHORTS from Zara'}]","₹ 2,290.00",Workout shorts made of lightweight stretchy technical fabric.- Elasticated waistband with drawstrings.- Side pockets.- Security pocket on the back with a thermo-sealed zip closure.- Lining.- Inner leg length: 18 cm. / 7.0″- Side slits at the hem.- Logo print on the leg.Zara Athleticz.View more
145,2-IN-1 TRAINING SHORTS,https://www.zara.com/in/en/2-in-1-training-shorts-p01943317.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1943/317/420/2/w/0/1943317420_6_1_1.jpg?ts=1690904701660': 'Image 0 of 2-IN-1 TRAINING SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1943/317/420/2/w/448/1943317420_6_2_1.jpg?ts=1690904700830': 'Image 1 of 2-IN-1 TRAINING SHORTS from Zara'}]","₹ 3,290.00","Training shorts made of lightweight, stretchy technical fabric. Inner mesh. Designed to practise any sport.- Elasticated waistband with inner drawstrings.- Front pockets.- Reflective effect seams.- Inner leg length: 12 cm. / 4.7″- Side slits at the hem.- Printed logo detail.Zara Athleticz.View more"
147,TRAINING SHORTS,https://www.zara.com/in/en/training-shorts-p00765304.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0765/304/641/612/w/0/0765304641_1_1_1.jpg?ts=1688385051022': 'Image 0 of TRAINING SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0765/304/641/2/w/448/0765304641_2_1_1.jpg?ts=1687945120721': 'Image 1 of TRAINING SHORTS from Zara'}]","₹ 2,990.00",Workout shorts made of lightweight stretchy technical fabric.- Elastic waistband with drawstrings.- Security pocket on the back with a thermo-sealed zip closure.- Lining.- Inner leg length: 7 cm. / 2.7″- Side slits at the hem.- Logo print on the leg.Zara Athleticz.View more
149,GEOMETRIC KNIT JACQUARD BERMUDA SHORTS,https://www.zara.com/in/en/geometric-knit-jacquard-bermuda-shorts-p01023311.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1023/311/712/2/w/448/1023311712_1_1_1.jpg?ts=1689335545689': 'Image 0 of GEOMETRIC KNIT JACQUARD BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1023/311/712/2/w/448/1023311712_2_1_1.jpg?ts=1689335547948': 'Image 1 of GEOMETRIC KNIT JACQUARD BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Knit Bermuda shorts. Elasticated waistband with adjustable drawstring. Front pockets and back pocket detail. Contrast ribbed trims.
150,TIE-DYE DENIM BERMUDA SHORTS,https://www.zara.com/in/en/tie-dye-denim-bermuda-shorts-p00840301.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0840/301/251/2/w/448/0840301251_1_1_1.jpg?ts=1689335829894': 'Image 0 of TIE-DYE DENIM BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0840/301/251/2/w/448/0840301251_2_1_1.jpg?ts=1689335824398': 'Image 1 of TIE-DYE DENIM BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Short Bermuda shorts with an adjustable elasticated waistband. Front pockets and back welt pocket detail.
151,PATCHWORK JACQUARD KNIT BERMUDA SHORTS,https://www.zara.com/in/en/patchwork-jacquard-knit-bermuda-shorts-p02893302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2893/302/620/2/w/448/2893302620_1_1_1.jpg?ts=1689087953317': 'Image 0 of PATCHWORK JACQUARD KNIT BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2893/302/620/2/w/448/2893302620_2_1_1.jpg?ts=1689087956157': 'Image 1 of PATCHWORK JACQUARD KNIT BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Knit Bermuda shorts featuring an adjustable elasticated waistband with drawstrings. Side pockets.
152,GEOMETRIC KNIT JACQUARD BERMUDA SHORTS,https://www.zara.com/in/en/geometric-knit-jacquard-bermuda-shorts-p00794305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0794/305/620/2/w/448/0794305620_1_1_1.jpg?ts=1688556031142': 'Image 0 of GEOMETRIC KNIT JACQUARD BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0794/305/620/2/w/448/0794305620_2_1_1.jpg?ts=1688556031218': 'Image 1 of GEOMETRIC KNIT JACQUARD BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Relaxed-fit Bermuda shorts. Elastic waistband and front pockets.
158,JOGGER BERMUDA SHORTS WITH EMBROIDERY,https://www.zara.com/in/en/jogger-bermuda-shorts-with-embroidery-p00761307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0761/307/800/2/w/448/0761307800_1_1_1.jpg?ts=1687880634928': 'Image 0 of JOGGER BERMUDA SHORTS WITH EMBROIDERY from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0761/307/800/2/w/448/0761307800_2_1_1.jpg?ts=1687880635105': 'Image 1 of JOGGER BERMUDA SHORTS WITH EMBROIDERY from Zara'}]","₹ 2,990.00",Bermuda shorts with an adjustable elasticated waistband with drawstring. Side pockets and back pocket detail. Contrast embroidery on the leg.Zara Athleticz.View more
162,WIDE FIT DENIM BERMUDA SHORTS,https://www.zara.com/in/en/wide-fit-denim-bermuda-shorts-p03175310.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3175/310/620/2/w/448/3175310620_1_1_1.jpg?ts=1691486096022': 'Image 0 of WIDE FIT DENIM BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3175/310/620/2/w/448/3175310620_2_1_1.jpg?ts=1691486096612': 'Image 1 of WIDE FIT DENIM BERMUDA SHORTS from Zara'}]","₹ 4,990.00",Wide fit Bermuda shorts. Waist with belt detail in the same fabric. Five pockets. Faded effect. Button fastening on the front.
163,RIPPED DENIM BERMUDA SHORTS,https://www.zara.com/in/en/ripped-denim-bermuda-shorts-p01538332.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1538/332/800/2/w/448/1538332800_1_1_1.jpg?ts=1689760695690': 'Image 0 of RIPPED DENIM BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1538/332/800/2/w/448/1538332800_2_1_1.jpg?ts=1689760699777': 'Image 1 of RIPPED DENIM BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Relaxed-fit Bermuda shorts. Five-pocket design. Faded and ripped effect on the legs. Uneven hems and front button fly fastening.
164,RIPPED DENIM BERMUDA SHORTS,https://www.zara.com/in/en/ripped-denim-bermuda-shorts-p05585301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5585/301/406/2/w/448/5585301406_1_1_1.jpg?ts=1687445760754': 'Image 0 of RIPPED DENIM BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5585/301/406/2/w/448/5585301406_2_4_1.jpg?ts=1687445763422': 'Image 1 of RIPPED DENIM BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Faded slim fit Bermuda shorts featuring a five-pocket design and rips with inner patches on the legs. Irregular hems. Front zip fly and top button fastening.
165,RELAXED FIT DENIM BERMUDA SHORTS,https://www.zara.com/in/en/relaxed-fit-denim-bermuda-shorts-p08062304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8062/304/800/2/w/448/8062304800_1_1_1.jpg?ts=1689760701177': 'Image 0 of RELAXED FIT DENIM BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8062/304/800/2/w/448/8062304800_2_1_1.jpg?ts=1689760700647': 'Image 1 of RELAXED FIT DENIM BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Relaxed-fit Bermuda shorts. Five-pocket design. Distressed effect. Uneven hems and front button fly fastening.
166,CROPPED DENIM BERMUDA SHORTS,https://www.zara.com/in/en/cropped-denim-bermuda-shorts-p04365444.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4365/444/406/2/w/448/4365444406_1_1_1.jpg?ts=1687962677104': 'Image 0 of CROPPED DENIM BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4365/444/406/2/w/448/4365444406_2_1_1.jpg?ts=1687962677120': 'Image 1 of CROPPED DENIM BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Faded regular-fit Bermuda shorts with rips. Featuring a five-pocket design. Side vents at the hems. Cropped length. Front zip fly and top button fastening.
167,FLOWING BERMUDA SHORTS WITH PLEATS,https://www.zara.com/in/en/flowing-bermuda-shorts-with-pleats-p05632155.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5632/155/800/2/w/448/5632155800_1_1_1.jpg?ts=1689763219515': 'Image 0 of FLOWING BERMUDA SHORTS WITH PLEATS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5632/155/800/2/w/448/5632155800_2_1_1.jpg?ts=1689763223473': 'Image 1 of FLOWING BERMUDA SHORTS WITH PLEATS from Zara'}]","₹ 3,290.00",Relaxed fit Bermuda shorts made of a lyocell blend fabric. Elastic waist with front pleated details. Side pockets and rear welt pockets.
168,MODAL BLEND BERMUDA SHORTS,https://www.zara.com/in/en/modal-blend-bermuda-shorts-p00775757.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0775/757/800/2/w/448/0775757800_1_1_1.jpg?ts=1691507788456': 'Image 0 of MODAL BLEND BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0775/757/800/2/w/448/0775757800_2_1_1.jpg?ts=1691507788730': 'Image 1 of MODAL BLEND BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Relaxed fit Bermuda shorts made of a modal and cotton blend fabric. Adjustable elasticated waistband with drawstring. Side pockets and rear pocket detail.
170,BERMUDA SHORTS WITH CONTRAST EMBROIDERY,https://www.zara.com/in/en/bermuda-shorts-with-contrast-embroidery-p03992312.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/312/251/2/w/448/3992312251_1_1_1.jpg?ts=1691486095772': 'Image 0 of BERMUDA SHORTS WITH CONTRAST EMBROIDERY from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/312/251/2/w/448/3992312251_2_1_1.jpg?ts=1691486095300': 'Image 1 of BERMUDA SHORTS WITH CONTRAST EMBROIDERY from Zara'}]","₹ 3,290.00",Bermuda shorts featuring an adjustable elasticated waistband with drawstring. Front pockets and rear patch pocket detail. Hems with contrast embroidery.
172,COMFORT BERMUDA SHORTS,https://www.zara.com/in/en/comfort-bermuda-shorts-p05698540.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5698/540/800/2/w/448/5698540800_1_1_1.jpg?ts=1686729808285': 'Image 0 of COMFORT BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5698/540/800/2/w/448/5698540800_2_1_1.jpg?ts=1686729807898': 'Image 1 of COMFORT BERMUDA SHORTS from Zara'}]","₹ 3,290.00","Bermuda shorts featuring an elastic drawstring waistband, front pockets and rear welt pockets."
176,TIE-DYE PRINT BERMUDA SHORTS,https://www.zara.com/in/en/tie-dye-print-bermuda-shorts-p00962340.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0962/340/505/2/w/448/0962340505_1_1_1.jpg?ts=1692020567397': 'Image 0 of TIE-DYE PRINT BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0962/340/505/2/w/448/0962340505_2_1_1.jpg?ts=1692020568458': 'Image 1 of TIE-DYE PRINT BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Bermuda shorts with an adjustable drawstring on the waistband. Front pockets and back welt pocket detail. Irregular hem.
177,WIDE FIT JOGGER BERMUDA SHORTS,https://www.zara.com/in/en/wide-fit-jogger-bermuda-shorts-p00761388.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0761/388/706/2/w/448/0761388706_1_1_1.jpg?ts=1691503020985': 'Image 0 of WIDE FIT JOGGER BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0761/388/706/2/w/448/0761388706_2_1_1.jpg?ts=1691503022726': 'Image 1 of WIDE FIT JOGGER BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Wide fit Bermuda shorts. Adjustable elasticated waistband with drawstring. Side pockets and rear patch pocket.
178,TEXTURED JACQUARD BERMUDA SHORTS,https://www.zara.com/in/en/textured-jacquard-bermuda-shorts-p04087324.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/324/527/2/w/448/4087324527_1_1_1.jpg?ts=1691571264183': 'Image 0 of TEXTURED JACQUARD BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/324/527/2/w/448/4087324527_2_1_1.jpg?ts=1691571266110': 'Image 1 of TEXTURED JACQUARD BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Bermuda shorts featuring an adjustable elasticated waistband with drawstring. Side pockets and rear patch pocket detail.
179,MATCHING CROCHET BERMUDA SHORTS,https://www.zara.com/in/en/matching-crochet-bermuda-shorts-p04087315.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/315/505/2/w/448/4087315505_1_1_1.jpg?ts=1688546807930': 'Image 0 of MATCHING CROCHET BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/315/505/2/w/448/4087315505_2_1_1.jpg?ts=1688546809705': 'Image 1 of MATCHING CROCHET BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Bermuda shorts with an adjustable drawstring waistband. Front pockets and rear pocket detail in matching crochet.
180,TECHNICAL BERMUDA SHORTS,https://www.zara.com/in/en/technical-bermuda-shorts-p03918389.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3918/389/522/2/w/448/3918389522_1_1_1.jpg?ts=1687359227532': 'Image 0 of TECHNICAL BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3918/389/522/2/w/448/3918389522_2_1_1.jpg?ts=1687359227248': 'Image 1 of TECHNICAL BERMUDA SHORTS from Zara'}]","₹ 3,990.00",Bermuda shorts made of technical fabric. Elasticated waistband with adjustable inner drawstring. Side pockets and back welt pockets.
181,BERMUDA SHORTS WITH ZIPPED POCKETS,https://www.zara.com/in/en/bermuda-shorts-with-zipped-pockets-p05372303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5372/303/712/2/w/448/5372303712_1_1_1.jpg?ts=1688555877711': 'Image 0 of BERMUDA SHORTS WITH ZIPPED POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5372/303/712/2/w/448/5372303712_2_1_1.jpg?ts=1688555876497': 'Image 1 of BERMUDA SHORTS WITH ZIPPED POCKETS from Zara'}]","₹ 2,990.00",Bermuda shorts with an elasticated waistband with adjustable drawstrings. Front pockets and zip fastening on the leg.
183,FADED JOGGING BERMUDA SHORTS,https://www.zara.com/in/en/faded-jogging-bermuda-shorts-p00962329.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0962/329/044/2/w/448/0962329044_1_1_1.jpg?ts=1688714835232': 'Image 0 of FADED JOGGING BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0962/329/044/2/w/448/0962329044_2_1_1.jpg?ts=1688714835520': 'Image 1 of FADED JOGGING BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Faded relaxed fit Bermuda shorts. Adjustable elasticated waistband. Side pockets and back patch pocket. Uneven hem.
185,TEXTURED CHINO BERMUDA SHORTS,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p09252355.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/9252/355/445/2/w/448/9252355445_1_1_1.jpg?ts=1688119946348': 'Image 0 of TEXTURED CHINO BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9252/355/445/2/w/448/9252355445_2_1_1.jpg?ts=1688119946698': 'Image 1 of TEXTURED CHINO BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Regular-fit Bermuda shorts made of stretchy cotton fabric. Front pockets and back welt pocket details. Front zip fly and button fastening.
190,COTTON CHINO BERMUDA SHORTS,https://www.zara.com/in/en/cotton-chino-bermuda-shorts-p08727306.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/8727/306/805/2/w/448/8727306805_1_1_1.jpg?ts=1679039598845': 'Image 0 of COTTON CHINO BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/8727/306/805/2/w/448/8727306805_2_1_1.jpg?ts=1679039598668': 'Image 1 of COTTON CHINO BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Regular fit Bermuda shorts made of a cotton fabric. Front pockets and rear welt pockets. Front zip fly and button fastening.
194,JOGGING BERMUDA SHORTS WITH ELASTIC WAISTBAND,https://www.zara.com/in/en/jogging-bermuda-shorts-with-elastic-waistband-p09252304.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/9252/304/500/2/w/448/9252304500_1_1_1.jpg?ts=1677055286907': 'Image 0 of JOGGING BERMUDA SHORTS WITH ELASTIC WAISTBAND from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/9252/304/500/2/w/448/9252304500_2_1_1.jpg?ts=1677055286617': 'Image 1 of JOGGING BERMUDA SHORTS WITH ELASTIC WAISTBAND from Zara'}]","₹ 2,590.00",Bermuda shorts made of textured cotton. Adjustable waist with drawstring. Front pockets and rear welt pockets.
199,LOOSE FIT DENIM BERMUDA SHORTS,https://www.zara.com/in/en/loose-fit-denim-bermuda-shorts-p04365400.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4365/400/430/2/w/448/4365400430_1_1_1.jpg?ts=1687947016312': 'Image 0 of LOOSE FIT DENIM BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4365/400/430/2/w/448/4365400430_2_1_1.jpg?ts=1687947017120': 'Image 1 of LOOSE FIT DENIM BERMUDA SHORTS from Zara'}]","₹ 2,990.00","Loose fit Bermuda shorts with a five pocket design, faded effect and zip fly and top button fastening."
203,FLOWING BERMUDA SHORTS WITH PLEATS,https://www.zara.com/in/en/flowing-bermuda-shorts-with-pleats-p00775328.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0775/328/523/2/w/448/0775328523_1_1_1.jpg?ts=1691507788099': 'Image 0 of FLOWING BERMUDA SHORTS WITH PLEATS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0775/328/523/2/w/448/0775328523_2_1_1.jpg?ts=1691507789640': 'Image 1 of FLOWING BERMUDA SHORTS WITH PLEATS from Zara'}]","₹ 3,290.00",Relaxed-fit Bermuda shorts. Waist with pleats on the front. Front pockets and back welt pocket detail. Front zip fly and button fastening.
204,FAUX LEATHER BERMUDA SHORTS,https://www.zara.com/in/en/faux-leather-bermuda-shorts-p05070306.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5070/306/800/2/w/448/5070306800_1_1_1.jpg?ts=1688652391705': 'Image 0 of FAUX LEATHER BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5070/306/800/2/w/448/5070306800_2_1_1.jpg?ts=1688652387864': 'Image 1 of FAUX LEATHER BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Relaxed fit Bermuda shorts made of a faux leather fabric. Front pleated detail at the waist. Front pockets and welt pockets at the back. Zip fly and top button fastening.
206,CARGO BERMUDA SHORTS WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/cargo-bermuda-shorts-with-contrast-topstitching-p05780162.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5780/162/800/2/w/448/5780162800_1_1_1.jpg?ts=1688720591093': 'Image 0 of CARGO BERMUDA SHORTS WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5780/162/800/2/w/448/5780162800_2_1_1.jpg?ts=1688715757593': 'Image 1 of CARGO BERMUDA SHORTS WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 3,290.00",Relaxed fit Bermuda shorts. Elasticated waistband. Front pockets and rear welt pockets. Patch pockets with flaps on the legs. Contrast topstitching all over the garment. Front zip fly and button fastening.
208,STRIPED POPLIN BERMUDA SHORTS,https://www.zara.com/in/en/striped-poplin-bermuda-shorts-p03992336.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/336/403/2/w/448/3992336403_1_1_1.jpg?ts=1691415875014': 'Image 0 of STRIPED POPLIN BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/336/403/2/w/448/3992336403_2_1_1.jpg?ts=1691415873235': 'Image 1 of STRIPED POPLIN BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Cropped-length Bermuda shorts. Adjustable elasticated waistband with drawstring. Side pockets and back welt pocket detail. Split hems.
209,CARGO BERMUDA SHORTS,https://www.zara.com/in/en/cargo-bermuda-shorts-p05862308.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5862/308/505/2/w/448/5862308505_1_1_1.jpg?ts=1691146185319': 'Image 0 of CARGO BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5862/308/505/2/w/448/5862308505_2_1_1.jpg?ts=1691146185898': 'Image 1 of CARGO BERMUDA SHORTS from Zara'}]","₹ 3,990.00",High-waist Bermuda shorts with side pockets and back welt pockets. Patch pockets with flaps on the legs. Front zip fly and top button fastening.
210,BELTED CARGO SHORTS,https://www.zara.com/in/en/belted-cargo-shorts-p02675310.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2675/310/715/2/w/448/2675310715_1_1_1.jpg?ts=1691418601442': 'Image 0 of BELTED CARGO SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2675/310/715/2/w/448/2675310715_2_1_1.jpg?ts=1691418601846': 'Image 1 of BELTED CARGO SHORTS from Zara'}]","₹ 3,990.00",Shorts with a contrast belt. Patch pockets with flaps on the front and back. Split hems. Front zip and button fastening.
211,TEXTURED CARGO BERMUDA SHORTS,https://www.zara.com/in/en/textured-cargo-bermuda-shorts-p02675312.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2675/312/500/2/w/448/2675312500_1_1_1.jpg?ts=1691418602034': 'Image 0 of TEXTURED CARGO BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2675/312/500/2/w/448/2675312500_2_1_1.jpg?ts=1691418602029': 'Image 1 of TEXTURED CARGO BERMUDA SHORTS from Zara'}]","₹ 5,590.00",Bermuda shorts made of textured fabric. Buttoned welt pockets at the back and patch pockets with flaps on the legs. Frayed trims. Front zip and button fastening.
213,CARGO JOGGER BERMUDA SHORTS,https://www.zara.com/in/en/cargo-jogger-bermuda-shorts-p00722317.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0722/317/401/2/w/448/0722317401_1_1_1.jpg?ts=1684858431514': 'Image 0 of CARGO JOGGER BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0722/317/401/2/w/448/0722317401_2_1_1.jpg?ts=1684858431490': 'Image 1 of CARGO JOGGER BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Bermuda shorts featuring an adjustable elasticated waistband with drawstring. Front pockets and zip pockets on the back. Zip pocket on the leg.
214,SEERSUCKER BERMUDA SHORTS,https://www.zara.com/in/en/seersucker-bermuda-shorts-p07380307.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7380/307/401/13/w/448/7380307401_1_1_1.jpg?ts=1691680253622': 'Image 0 of SEERSUCKER BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7380/307/401/13/w/448/7380307401_2_1_1.jpg?ts=1691680250006': 'Image 1 of SEERSUCKER BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Regular-fit Bermuda shorts with an elasticated waistband with adjustable drawstring. Side pockets and back welt pockets.
219,JOGGER WAIST BERMUDA SHORTS,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p06861400.html,[],"₹ 3,290.00",Regular-fit Bermuda shorts with an adjustable waistband with inner drawstring. Front welt pockets and a back patch pocket detail.
220,BERMUDA SHORTS WITH CROCHET POCKET,https://www.zara.com/in/en/bermuda-shorts-with-crochet-pocket-p03992315.html,[],"₹ 3,290.00","Bermuda shorts made of a cotton and viscose blend. Featuring an adjustable elasticated waistband with drawstring, side pockets and a rear contrast crochet patch pocket."
222,LINEN - VISCOSE KNIT BERMUDA SHORTS,https://www.zara.com/in/en/linen---viscose-knit-bermuda-shorts-p09598303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/303/731/2/w/0/9598303731_1_1_1.jpg?ts=1688478952617': 'Image 0 of LINEN - VISCOSE KNIT BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/303/731/2/w/0/9598303731_2_1_1.jpg?ts=1688478953984': 'Image 1 of LINEN - VISCOSE KNIT BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Loose-fitting knit Bermuda shorts made of a spun linen and viscose blend. Adjustable elasticated drawstring waistband. Front pockets and rear patch pocket. Contrast topstitching detail.
224,TECHNICAL BERMUDA SHORTS - LIMITED EDITION,https://www.zara.com/in/en/technical-bermuda-shorts---limited-edition-p04391304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4391/304/515/13/w/448/4391304515_1_1_1.jpg?ts=1689697345028': 'Image 0 of TECHNICAL BERMUDA SHORTS - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4391/304/515/13/w/0/4391304515_2_1_1.jpg?ts=1689697345126': 'Image 1 of TECHNICAL BERMUDA SHORTS - LIMITED EDITION from Zara'}]","₹ 4,990.00",Relaxed fit Bermuda shorts made of technical satin fabric. Front pockets and rear patch pockets. Front zip and snap-button fastening.
